uid	original_id	id	original_title	title	rating
guest_df12361667bfdd958c4dc90f7d014cf9	25572	1568	Yankees Disabled List Absolutely Stacked	hjghgh	1
guest_7efac8f0bd35a6b36009a0a8a0086e0d	25572	1510	Yankees Disabled List Absolutely Stacked	YANKEES DISABLED LIST 	0.954
guest_7efac8f0bd35a6b36009a0a8a0086e0d	25572	1510	Yankees Disabled List Absolutely Stacked	YANKEES DISABLED LIST 	0.871
guest_7efac8f0bd35a6b36009a0a8a0086e0d	25572	1510	Yankees Disabled List Absolutely Stacked	YANKEES DISABLED LIST 	NULL
guest_767ce3d131e3f03e6ca58930dcd00d6d	25580	1183	Game Going To Come Down To End, Analyst Predicts	GAME GOING TO COME DOWN TO DEFENSE, ANALYST PREDICTS	1
guest_767ce3d131e3f03e6ca58930dcd00d6d	25580	1183	Game Going To Come Down To End, Analyst Predicts	GAME GOING TO COME DOWN TO DEFENSE, ANALYST PREDICTS	0
545739205525767	25580	1066	Game Going To Come Down To End, Analyst Predicts	GAME GOING TO COME DOWN TO last quarter, ANALYST PREDICTS	0.77
545739205525767	25580	1066	Game Going To Come Down To End, Analyst Predicts	GAME GOING TO COME DOWN TO last quarter, ANALYST PREDICTS	0.806
545739205525767	25580	1066	Game Going To Come Down To End, Analyst Predicts	GAME GOING TO COME DOWN TO last quarter, ANALYST PREDICTS	0
guest_364f3bfed420033ea796f527f1606d82	25581	2141	Game Going To Come Down To End, Analyst Predicts	WORLD SERIES GOING TO COME DOWN TO LAST GAME	0
guest_364f3bfed420033ea796f527f1606d82	25581	2141	Game Going To Come Down To End, Analyst Predicts	WORLD SERIES GOING TO COME DOWN TO LAST GAME	0
guest_5b1cee1cd8d1ecbb9cfd21bdcf121e0d	25581	2161	Game Going To Come Down To End, Analyst Predicts	GAME will be decided at the end, ANALYST PREDICTS	0.051
guest_5b1cee1cd8d1ecbb9cfd21bdcf121e0d	25581	2161	Game Going To Come Down To End, Analyst Predicts	GAME will be decided at the end, ANALYST PREDICTS	0.841
guest_b223331093d2b1b2a885c0f0485f2624	25585	6169	Romney Drops By To See How Down-And-Out Family He Met On Campaign Trail Doing	ROMNEY DROPS BY TO SEE HOW HURRICANE-STRUCK FAMILY HE MET ON CAMPAIGN TRAIL DOING	0.244
guest_89169aa5aad4d3befed54a4274d69585	25585	6175	Romney Drops By To See How Down-And-Out Family He Met On Campaign Trail Doing	ROMNEY DROPS BY	0.112
guest_ab862186024460c6e4d2b87d50099c40	25597	6368	Surgeon General Warns Teens Cinnamon Challenge Is Not For Pussies	Surgeon General warns teens cinnamon challenge is dangerous	0.134
guest_531877af022e7f01852261d495176c07	25597	6371	Surgeon General Warns Teens Cinnamon Challenge Is Not For Pussies	surgeon warns teens cinnamon challenge is not for children	0
guest_16ad9d80bf2633ecb0a371fc264df2f2	25647	5539	Man Does Good Job Getting Drunk	WHY A MAN SHOULD NOT GET DRUNK	0
guest_5599dd25ba935052cb703010921dbc1f	25647	5545	Man Does Good Job Getting Drunk	MAN DOES GOOD JOB GETTING DRUNK PEOPLE HOME	0.619
guest_79fe1748db1d01f209a35335dfd85e92	25649	590	Jerry Lewis Undergoes Emergency Gefloigel Surgery	JERRY LEWIS UNDERGOES EMERGENCY  SURGERY	0
guest_79fe1748db1d01f209a35335dfd85e92	25649	590	Jerry Lewis Undergoes Emergency Gefloigel Surgery	JERRY LEWIS UNDERGOES EMERGENCY  SURGERY	0
guest_6467075cde67f03f8c9f3bce6890b884	25649	575	Jerry Lewis Undergoes Emergency Gefloigel Surgery	JERRY LEWIS UNDERGOES EMERGENCY SURGERY	0
guest_6467075cde67f03f8c9f3bce6890b884	25649	575	Jerry Lewis Undergoes Emergency Gefloigel Surgery	JERRY LEWIS UNDERGOES EMERGENCY SURGERY	1
guest_54c29733a51f585afe61bc20cd0da3f2	25666	6248	Mentally Unstable Man To Exhibit 1 Or 2 More Warning Signs Before Finally Doing This	MENTALLY UNSTABLE MAN TO EXHIBIT 1 OR 2 MORE WARNING SIGNS BEFORE FINALLY DOING It	1
guest_5f610f6927582e251ba318d6b8292ec2	25666	6179	Mentally Unstable Man To Exhibit 1 Or 2 More Warning Signs Before Finally Doing This	MENTALLY UNSTABLE MEN EXHIBIT WARNING SIGNS BEFORE SNAPPING	0.097
guest_27740118700e5aa3c5e05fdf25733004	25668	5386	This Has To Be Year Local Miniature Golf Course Finally Goes Out Of Business	THIS HAS TO BE THE YEAR LOCAL MINIATURE GOLF COURSE FINALLY GOES OUT OF BUSINESS	0.987
guest_3f76c03fd33176064b1c8b9297d2e63a	25668	5397	This Has To Be Year Local Miniature Golf Course Finally Goes Out Of Business	LOCAL BUSINESS FINALLY dUE TO GO UNDER	0.016
guest_1540e340a4cdefc2cd0cfb020554227a	25706	6148	Skill Difference Between Top, Bottom High School Tennis Seeds Hilarious	SKILL DIFFERENCE BETWEEN TOP, BOTTOM HIGH SCHOOL STUDENTS IN TENNIS	1
guest_0ed755a296a34050c2a7cf5ab2817f80	25706	6146	Skill Difference Between Top, Bottom High School Tennis Seeds Hilarious	Best tennis players suck in school	0.943
guest_0d4a05ced1bc62345608cfba2fa43179	25717	3608	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	Sage 24-year-old receives 27-year-old from counsel	NULL
guest_0d4a05ced1bc62345608cfba2fa43179	25717	3608	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	Sage 24-year-old receives 27-year-old from counsel	1
guest_0d4a05ced1bc62345608cfba2fa43179	25717	3608	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	Sage 24-year-old receives 27-year-old from counsel	1
guest_8e94b677050ab67f583461a36b145e78	25717	4153	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	64-YEAR-OLD RECEIVES SAGE COUNSEL FROM 7-YEAR-OLD	1
guest_8e94b677050ab67f583461a36b145e78	25717	4153	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	64-YEAR-OLD RECEIVES SAGE COUNSEL FROM 7-YEAR-OLD	1
guest_e7560dce5725551904460a59f06691c0	25717	3998	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	Word from the wise; age is not important as you think	1
guest_e7560dce5725551904460a59f06691c0	25717	3998	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	Word from the wise; age is not important as you think	1
guest_8c2cfb0019302e4e8710a3cf1d5d0388	25717	3604	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	VENERABLE SAGE COUNSEL RECIEVES 24-YEAR-OLD FROM 27-YEAR-OLD 	NULL
guest_8c2cfb0019302e4e8710a3cf1d5d0388	25717	3604	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	VENERABLE SAGE COUNSEL RECIEVES 24-YEAR-OLD FROM 27-YEAR-OLD 	1
guest_8c2cfb0019302e4e8710a3cf1d5d0388	25717	3604	24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old	VENERABLE SAGE COUNSEL RECIEVES 24-YEAR-OLD FROM 27-YEAR-OLD 	1
guest_117c8b91facc6be31d3a6395bccea021	25727	1474	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	1
guest_117c8b91facc6be31d3a6395bccea021	25727	1474	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	0.491
guest_117c8b91facc6be31d3a6395bccea021	25727	1474	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	0.914
guest_3d525dbbe7db53737e90cba8d097c98b	25727	5997	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES AMOUNT OF PRIDE FROM HOMETOWN BURGER CHAIN	1
guest_b4a3c4d2584ca2d05dcb0a8df5eb1b57	25727	1508	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	0.238
guest_b4a3c4d2584ca2d05dcb0a8df5eb1b57	25727	1508	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	0.064
guest_b4a3c4d2584ca2d05dcb0a8df5eb1b57	25727	1508	Man Derives Depressing Amount Of Pride From Hometown Burger Chain	MAN DERIVES PRIDE FROM HOMETOWN BURGER CHAIN	1
guest_14f48cd01ea795d88f755bbdb6eeb002	25729	2639	Father Excitedly Tells 10-Year-Old Son About New Video Game System	FATHER EXCITEDLY TELLS 10-YEAR-OLD SON ABOUT NEW SOUND SYSTEM	1
guest_14f48cd01ea795d88f755bbdb6eeb002	25729	2639	Father Excitedly Tells 10-Year-Old Son About New Video Game System	FATHER EXCITEDLY TELLS 10-YEAR-OLD SON ABOUT NEW SOUND SYSTEM	0
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	NULL
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	NULL
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	NULL
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	NULL
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	0.643
guest_85ba2c5aedec51079d754f383e91e304	25729	2640	Father Excitedly Tells 10-Year-Old Son About New Video Game System	New Video Game System Excites Parents	1
guest_91cdd015050ed48e3decb209708ab44e	25732	4979	Man Eating McChicken Sandwich Can Tell McDonald's Switched Up Antibiotics	yes	1
guest_ada01a002b2a169ea912dbb12ca77e79	25732	4968	Man Eating McChicken Sandwich Can Tell McDonald's Switched Up Antibiotics	MAN EATING MCCHICKEN SANDWICH CAN TELL MCCDONALD'S SWITCHED OFF ANTIBIOTICS	NULL
guest_ada01a002b2a169ea912dbb12ca77e79	25732	4968	Man Eating McChicken Sandwich Can Tell McDonald's Switched Up Antibiotics	MAN EATING MCCHICKEN SANDWICH CAN TELL MCCDONALD'S SWITCHED OFF ANTIBIOTICS	1
guest_2e39736ca0a527be7b9f08bf5cfbdb67	25737	6395	Calvin Johnson Says He Played 2012 Season With Broken Heart	CALVIN JOHNSON SAYS HE PLAYED 2012 SEASON WITH A BROKEN HEART	0.385
guest_414a327d2c4ac9d3f96b6161be2f90cf	25737	6379	Calvin Johnson Says He Played 2012 Season With Broken Heart	CALVIN JOHNSON SAYS HE PLAYED 2012 SEASON WITH BROKEN FINGER	0.186
guest_fccae4dcc2a1c9458a25c0c82394d544	25738	6257	Brian Urlacher Retires With Plenty Of Injuries Left In The Tank	BRIAN URLACHER RETIRES WITH PLENTY OF INJURIES IN THE LEFT TANK	NULL
guest_fccae4dcc2a1c9458a25c0c82394d544	25738	6257	Brian Urlacher Retires With Plenty Of Injuries Left In The Tank	BRIAN URLACHER RETIRES WITH PLENTY OF INJURIES IN THE LEFT TANK	1
guest_5f610f6927582e251ba318d6b8292ec2	25738	6185	Brian Urlacher Retires With Plenty Of Injuries Left In The Tank	BRIAN URLACHER RETIRES WITH PLENTY OF INJURIES IN LEFT ANKLE	0.14
guest_b223331093d2b1b2a885c0f0485f2624	25742	6173	Those Inspired To Pursue Medicine Because Of ‘Grey's Anatomy’ Now Entering Workforce	THOSE INSPIRED TO PURSUE MEDICINE BECAUSE OF ‘GREY'S ANATOMY’ HAVE HIGHER DROPOUT RATES	0.136
guest_5f610f6927582e251ba318d6b8292ec2	25742	6177	Those Inspired To Pursue Medicine Because Of ‘Grey's Anatomy’ Now Entering Workforce	THOSE INSPIRED TO PURSUE MEDICINE BECAUSE OF HOUSING CRASH NOW ENTERING WORKFORCE	0.193
10101222222822463	25745	128	Area Man Paralyzed By Fear Of The Known	Area man paralyzed by fear of the unknown	0.862
10101222222822463	25745	128	Area Man Paralyzed By Fear Of The Known	Area man paralyzed by fear of the unknown	1
10101222222822463	25745	128	Area Man Paralyzed By Fear Of The Known	Area man paralyzed by fear of the unknown	1
10152579041713756	25745	52	Area Man Paralyzed By Fear Of The Known	john white PARALYZED BY FEAR OF THE unKNOWN	0.995
10152579041713756	25745	52	Area Man Paralyzed By Fear Of The Known	john white PARALYZED BY FEAR OF THE unKNOWN	0.927
10152579041713756	25745	52	Area Man Paralyzed By Fear Of The Known	john white PARALYZED BY FEAR OF THE unKNOWN	1
guest_43290a02bace46e67bcdd007cfba519d	25766	4663	George W. Bush Having Trouble Finding Decent Cocaine Since Leaving White House	GEORGE W. BUSH commited to FINDING DECENT solution to COCAINE abuse SINCE LEAVING WHITE HOUSE	0
guest_efbc3b006aa2f91c7a95ba19a3c45a47	25766	4666	George W. Bush Having Trouble Finding Decent Cocaine Since Leaving White House	GEORGE W. BUSH COMPLAINS OF HAVING TROUBLE FINDING DECENT WINE SINCE LEAVING WHITE HOUSE	1
guest_8680d70e589de041bd0947c7b219f276	25772	4811	Really Fun Toy Banned Because Of 3 Stupid Dead Kids	FUN TOY BANNED BECAUSE OF 3 DEAD KIDS	0.891
guest_8f4ac8d8a4fb4eaed4031f867818f7aa	25772	4808	Really Fun Toy Banned Because Of 3 Stupid Dead Kids	Toy banned becausr of 3 dead kids	0.338
guest_8f4ac8d8a4fb4eaed4031f867818f7aa	25772	4808	Really Fun Toy Banned Because Of 3 Stupid Dead Kids	Toy banned becausr of 3 dead kids	0.736
guest_e4fcf16691b11a5d5e98af6e046886b3	25777	3959	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	Tim Duncan offers legal advice to wife's lawyer	0.744
guest_e4fcf16691b11a5d5e98af6e046886b3	25777	3959	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	Tim Duncan offers legal advice to wife's lawyer	1
guest_582d32ea86e929979daaa54613239441	25777	3044	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	FRUSTRATED TIM DUNCAN OFFERS LEGAL ADVICE TO WIFE’S DIVORCE LAWYER	0.868
guest_582d32ea86e929979daaa54613239441	25777	3044	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	FRUSTRATED TIM DUNCAN OFFERS LEGAL ADVICE TO WIFE’S DIVORCE LAWYER	1
guest_4712440d5ab89603f17f2f96cb95eab5	25777	3112	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	TIM DUNCAN GIVES LEGAL ADVICE TO WIFE’S DIVORCE LAWYER	1
guest_4712440d5ab89603f17f2f96cb95eab5	25777	3112	Tim Duncan Offers Legal Advice To Wife’s Divorce Lawyer	TIM DUNCAN GIVES LEGAL ADVICE TO WIFE’S DIVORCE LAWYER	1
guest_7bacf3bc07d457200a2880a0466bb194	25781	5281	1,000 Of Company’s Most Valuable Resource Laid Off	1,000 OF COMPANY´S MOST VALUEABLE EMPLOYEES LAID OFF	0.279
guest_bdf80a4c1795f114a3423a19198b1d8a	25781	5301	1,000 Of Company’s Most Valuable Resource Laid Off	1,000 OF COMPANY’S LEAST VALUABLE EMPLOYEES LAID OFF	0.59
guest_8d43394d05cc150d6b2baca401a9bc9e	25785	1406	Phil Jackson Claims Michael Jordan A Better Lover Than Kobe Bryant	PHIL JACKSON CLAIMS MICHAEL JORDAN A BETTER Player THAN KOBE BRYANT	0
guest_8d43394d05cc150d6b2baca401a9bc9e	25785	1406	Phil Jackson Claims Michael Jordan A Better Lover Than Kobe Bryant	PHIL JACKSON CLAIMS MICHAEL JORDAN A BETTER Player THAN KOBE BRYANT	0.149
545739205525767	25785	1447	Phil Jackson Claims Michael Jordan A Better Lover Than Kobe Bryant	PHIL JACKSON CLAIMS MICHAEL JORDAN A BETTER player THAN KOBE BRYANT	0.075
545739205525767	25785	1447	Phil Jackson Claims Michael Jordan A Better Lover Than Kobe Bryant	PHIL JACKSON CLAIMS MICHAEL JORDAN A BETTER player THAN KOBE BRYANT	0
545739205525767	25785	1447	Phil Jackson Claims Michael Jordan A Better Lover Than Kobe Bryant	PHIL JACKSON CLAIMS MICHAEL JORDAN A BETTER player THAN KOBE BRYANT	0.031
guest_e5275ab1cb933a455c67ddd3b6cbe88d	25793	6373	12-Year-Old Camper Excited To Meet Girls Who Will Torture Her For Rest Of Summer	12-YEAR-OLD CAMPER INTERESTED TO MEET GIRLS WHO WILL SUPPORT HER FOR REST OF SUMMER	NULL
guest_e5275ab1cb933a455c67ddd3b6cbe88d	25793	6373	12-Year-Old Camper Excited To Meet Girls Who Will Torture Her For Rest Of Summer	12-YEAR-OLD CAMPER INTERESTED TO MEET GIRLS WHO WILL SUPPORT HER FOR REST OF SUMMER	NULL
guest_e5275ab1cb933a455c67ddd3b6cbe88d	25793	6373	12-Year-Old Camper Excited To Meet Girls Who Will Torture Her For Rest Of Summer	12-YEAR-OLD CAMPER INTERESTED TO MEET GIRLS WHO WILL SUPPORT HER FOR REST OF SUMMER	0.128
guest_531877af022e7f01852261d495176c07	25793	6372	12-Year-Old Camper Excited To Meet Girls Who Will Torture Her For Rest Of Summer	12-YEAR-OLD CAMPER EXCITED TO MEET GIRLS WHO WILL TORTURE HIM FOR REST OF SUMMER	0.31
10152579041713756	25796	833	Vain Galápagos Tortoise Trying To Pass For 90	GALÁPAGOS TORTOISE found TO be over 90	0
10152579041713756	25796	833	Vain Galápagos Tortoise Trying To Pass For 90	GALÁPAGOS TORTOISE found TO be over 90	0.01
545739205525767	25796	618	Vain Galápagos Tortoise Trying To Pass For 90	MORE TEENS TRYING TO PASS FOR 21	0.06
545739205525767	25796	618	Vain Galápagos Tortoise Trying To Pass For 90	MORE TEENS TRYING TO PASS FOR 21	1
guest_8c21e9e11145ae314c2e440b2b9f0a5d	25798	3803	Asian Guy Has Separate Group Of Just Asian Friends	SEPARATE ASIAN GUY HAS GROUP OF JUST ASIAN FRIENDS	0
guest_8c21e9e11145ae314c2e440b2b9f0a5d	25798	3803	Asian Guy Has Separate Group Of Just Asian Friends	SEPARATE ASIAN GUY HAS GROUP OF JUST ASIAN FRIENDS	0.809
guest_c928d2a140af6f350760ee6c690d35f2	25798	3802	Asian Guy Has Separate Group Of Just Asian Friends	Asian Conglomerate Has Separate Group of Just Asian Partners	0.018
guest_c928d2a140af6f350760ee6c690d35f2	25798	3802	Asian Guy Has Separate Group Of Just Asian Friends	Asian Conglomerate Has Separate Group of Just Asian Partners	NULL
guest_c928d2a140af6f350760ee6c690d35f2	25798	3802	Asian Guy Has Separate Group Of Just Asian Friends	Asian Conglomerate Has Separate Group of Just Asian Partners	0.285
guest_ba19008885239c62d57310a04258c97d	25805	3507	Obama Administration Releases Nation’s Phone Records To Public	Obama administration releases wild trout to public	NULL
guest_ba19008885239c62d57310a04258c97d	25805	3507	Obama Administration Releases Nation’s Phone Records To Public	Obama administration releases wild trout to public	1
guest_ba19008885239c62d57310a04258c97d	25805	3507	Obama Administration Releases Nation’s Phone Records To Public	Obama administration releases wild trout to public	0.984
guest_c323f388e63506d4694f8e17eabda27b	25805	3456	Obama Administration Releases Nation’s Phone Records To Public	RIP Privacy	0
guest_c323f388e63506d4694f8e17eabda27b	25805	3456	Obama Administration Releases Nation’s Phone Records To Public	RIP Privacy	0.004
guest_18a3e9d3522c67f8f0e56e97ac177abc	25805	3715	Obama Administration Releases Nation’s Phone Records To Public	VERIZON RELEASES PHONE RECORDS TO PUBLIC	0.769
guest_18a3e9d3522c67f8f0e56e97ac177abc	25805	3715	Obama Administration Releases Nation’s Phone Records To Public	VERIZON RELEASES PHONE RECORDS TO PUBLIC	0.522
guest_62238d52e8d0e5d5ff256d6d11003b1b	25805	3420	Obama Administration Releases Nation’s Phone Records To Public	OBAMA ADMINISTRATION WON'T RELEASE NATION’S PHONE RECORDS TO PUBLIC	0.12
guest_62238d52e8d0e5d5ff256d6d11003b1b	25805	3420	Obama Administration Releases Nation’s Phone Records To Public	OBAMA ADMINISTRATION WON'T RELEASE NATION’S PHONE RECORDS TO PUBLIC	0.952
guest_b909918b9bd51050c869fe2646e85368	25809	2095	Strange New Culture Forming On Other End Of Office	STRANGE NEW Work CULTURE FORMING ON OTHER END OF Atlantic	0.561
guest_b909918b9bd51050c869fe2646e85368	25809	2095	Strange New Culture Forming On Other End Of Office	STRANGE NEW Work CULTURE FORMING ON OTHER END OF Atlantic	0.831
guest_7efac8f0bd35a6b36009a0a8a0086e0d	25809	1617	Strange New Culture Forming On Other End Of Office	STRANGE NEW CULTURE FORMING ON TEEN-TARGETED WEBSITES	1
guest_7efac8f0bd35a6b36009a0a8a0086e0d	25809	1617	Strange New Culture Forming On Other End Of Office	STRANGE NEW CULTURE FORMING ON TEEN-TARGETED WEBSITES	0
guest_7ea32f2b50190c6b9b7af6d041ceed2a	25809	1597	Strange New Culture Forming On Other End Of Office	STRANGE NEW BIOCULTURE FORMING ON OTHER END OF OFFICE	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	25809	1597	Strange New Culture Forming On Other End Of Office	STRANGE NEW BIOCULTURE FORMING ON OTHER END OF OFFICE	1
guest_7ea32f2b50190c6b9b7af6d041ceed2a	25809	1597	Strange New Culture Forming On Other End Of Office	STRANGE NEW BIOCULTURE FORMING ON OTHER END OF OFFICE	1
guest_d630762237981e7aa70f87f02fd0bd41	25812	5439	Miami Heat Unable To Tell If Congratulations Are Sarcastic Or Not	Miami Heat Unable To Tell If Congratulations Are Honest Or Not	0.183
guest_b3d3c09d8422a74111084a3e06d773a6	25812	5427	Miami Heat Unable To Tell If Congratulations Are Sarcastic Or Not	MIAMI HEAT ABLE TO TELL IF CONGRATULATIONS ARE SARCASTIC OR NOT	NULL
guest_b3d3c09d8422a74111084a3e06d773a6	25812	5427	Miami Heat Unable To Tell If Congratulations Are Sarcastic Or Not	MIAMI HEAT ABLE TO TELL IF CONGRATULATIONS ARE SARCASTIC OR NOT	0.496
guest_414a327d2c4ac9d3f96b6161be2f90cf	25825	6377	Guy 30 Seconds Into Karaoke Version Of ‘Man In The Mirror’ Better Get His Act Together	GUY 30 SECONDS INTO KARAOKE VERSION OF ‘MAN IN THE MIRROR’ GETS ATTACKED	0.416
guest_2e39736ca0a527be7b9f08bf5cfbdb67	25825	6396	Guy 30 Seconds Into Karaoke Version Of ‘Man In The Mirror’ Better Get His Act Together	GUY SINGS 30 SECONDS IN KARAOKE VERSION OF ‘MAN IN THE MIRROR’ BETTER THAN ORIGINAL	0.5
10152652213331974	25832	228	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Tight-knit community shattered by teen's death	0.053
10152652213331974	25832	228	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Tight-knit community shattered by teen's death	0
10152652213331974	25832	228	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Tight-knit community shattered by teen's death	0
504504090138	25832	226	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Community shattered by teen's death	0.173
504504090138	25832	226	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Community shattered by teen's death	0
504504090138	25832	226	Loose-Knit Community Not Particularly Shattered By Teen’s Death	Community shattered by teen's death	0
guest_9a8824d1591f162bcc9d28b9a61a86fe	25835	1982	George R. R. Martin Kills Off Whole Family	GEORGE R. R. MARTIN KILLS OFF ANOTHER CHARACTER	0.156
guest_9a8824d1591f162bcc9d28b9a61a86fe	25835	1982	George R. R. Martin Kills Off Whole Family	GEORGE R. R. MARTIN KILLS OFF ANOTHER CHARACTER	0.086
guest_4bace6795ec45e73ba07a97cba0b3a62	25835	1985	George R. R. Martin Kills Off Whole Family	GEORGE R. R. MARTIN KILLS OFF LOCAL PACK OF DOGS	1
guest_4bace6795ec45e73ba07a97cba0b3a62	25835	1985	George R. R. Martin Kills Off Whole Family	GEORGE R. R. MARTIN KILLS OFF LOCAL PACK OF DOGS	0.994
guest_3cd9ac0903d2e1a14ba8a87be0af705d	25837	5423	Crowd Cheers As 93-Year-Old Fuckup Finally Graduates From College	crowd cheers . as 93-year-old student finally graduates from college 	0.29
guest_b0aaeec0a8d98e7f1129d1df48ef6b1f	25837	5417	Crowd Cheers As 93-Year-Old Fuckup Finally Graduates From College	CROWD ACCLAIMS 93-YEAR-OLD FINALLY GRADUATES FROM COLLEGE	0.845
guest_cac5f38ef4fb591bb6a72e51a172ce70	25843	4929	Nation Mostly Alarmed That Government’s Top Programs Handled By 29-Year-Olds	NATION ALARMED THAT GOVERNMENT’S PROGRAMS HANDLED BY A YOUNG CONTRACTOR	0.227
guest_a0e2643318a4ef59fe4ff997ba4cd119	25843	4908	Nation Mostly Alarmed That Government’s Top Programs Handled By 29-Year-Olds	NATION ALARMED THAT GOVERNMENT’S TOP PROGRAMS HANDLED BY 29-YEAR-OLDS	0.11
guest_2e5e4ee7df147b907580fce5823d8aa7	25852	5190	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	TIGER WOODS, NIKE DEAL INCLUDES NEW LINE OF SHOES AND APPAREL	0
504504090138	25852	222	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	Tiger Woods, Nike deal includes new line of golf clubs and apparel 	0.032
504504090138	25852	222	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	Tiger Woods, Nike deal includes new line of golf clubs and apparel 	0
504504090138	25852	222	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	Tiger Woods, Nike deal includes new line of golf clubs and apparel 	1
545739205525767	25852	231	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	TIGER WOODS, NIKE DEAL INCLUDES NEW LINE OF TOYS AND APPAREL	0.85
545739205525767	25852	231	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	TIGER WOODS, NIKE DEAL INCLUDES NEW LINE OF TOYS AND APPAREL	0.052
545739205525767	25852	231	Tiger Woods, Nike Deal Includes New Line Of Sex Toys And Apparel	TIGER WOODS, NIKE DEAL INCLUDES NEW LINE OF TOYS AND APPAREL	0
guest_e61d71d2104c806384a0381db0f7e411	25857	4918	Report: Waving Objects Behind Basket Has Only Resulted In 3 Missed Free Throws In NBA History	REPORT: WAVING OBJECTS BEHIND BASKET HAS ONLY RESULTED IN 2 MISSED FREE THROWS IN NBA HISTORY	0.787
guest_2497dcca5d0d94906a07146581b29936	25857	4937	Report: Waving Objects Behind Basket Has Only Resulted In 3 Missed Free Throws In NBA History	Report: Basketball game has resulted in 3 missed throws in nba history	0.697
10152579041713756	25871	4242	Study: 80% Of Waking Hours Spent Plotting Revenge	STUDY: 80% OF WAKING HOURS SPENT without memory	NULL
10152579041713756	25871	4242	Study: 80% Of Waking Hours Spent Plotting Revenge	STUDY: 80% OF WAKING HOURS SPENT without memory	0.983
504504090138	25871	3271	Study: 80% Of Waking Hours Spent Plotting Revenge	STUDY: 80% OF WAKING HOURS SPENT at workplace	0
504504090138	25871	3271	Study: 80% Of Waking Hours Spent Plotting Revenge	STUDY: 80% OF WAKING HOURS SPENT at workplace	0.021
10152579041713756	25872	3254	The Onion Will Be Euthanizing People For Free This Sunday	THE ONION WILL BE giving away subscriptions FOR FREE THIS SUNDAY	0.564
10152579041713756	25872	3254	The Onion Will Be Euthanizing People For Free This Sunday	THE ONION WILL BE giving away subscriptions FOR FREE THIS SUNDAY	0.426
guest_62238d52e8d0e5d5ff256d6d11003b1b	25872	3342	The Onion Will Be Euthanizing People For Free This Sunday	THE ONION WILL BE DISTRIBUTED FOR FREE THIS SUNDAY	1
guest_62238d52e8d0e5d5ff256d6d11003b1b	25872	3342	The Onion Will Be Euthanizing People For Free This Sunday	THE ONION WILL BE DISTRIBUTED FOR FREE THIS SUNDAY	0.991
