id	uid	batch_id	position	rating	title	truth_type	domain
19484	10152579041713756	25f98c1bcc0d34951810ca5ab5124e1a	0	0.962	Tim Tebow Impressing Broncos With Absence	satirical	theonion.com
19484	504504090138	7790812bd23ed34f50b47680b0390572	1	0	Tim Tebow Impressing Broncos With Absence	satirical	theonion.com
19492	10203557386389182	d1226a7ae0e5ece2fcf8dbdaa74723fc	1	1	Physicists Discover Our Universe Is Fictional Setting Of Cop Show Called 'Hard Case'	satirical	theonion.com
19492	guest_0dedb72a23fbfb86c55d3edb9d0a133b	ffe3302299f9654b6affc92b7c97c525	1	1	Physicists Discover Our Universe Is Fictional Setting Of Cop Show Called 'Hard Case'	satirical	theonion.com
19513	guest_364f3bfed420033ea796f527f1606d82	3280453928f722bc7cacedb5c6a34c3e	1	1	Area Man Leaving Father-Daughter Dance With Different Girl Than He Came With	satirical	theonion.com
19513	guest_117c8b91facc6be31d3a6395bccea021	d852455ec4a70d182ff10cf62b2479b8	1	1	Area Man Leaving Father-Daughter Dance With Different Girl Than He Came With	satirical	theonion.com
19518	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	5a844d83e259853451e6accddb7af608	0	1	Capricious God Violently Shakes Ant Farm Day After Bestowing Orange Slices Upon Colony	satirical	theonion.com
19518	guest_117c8b91facc6be31d3a6395bccea021	2e6367f7751ed35f01dd5674d5bfbe65	1	1	Capricious God Violently Shakes Ant Farm Day After Bestowing Orange Slices Upon Colony	satirical	theonion.com
19534	guest_0360f3c6c274052f62ca8603d19a2ebd	623eb01797b2f21540a9a8d7745571cd	0	0.394	Disappointing Indy 500 Viewership Prompts Organizers To Hold Race Again This Weekend	satirical	theonion.com
19534	545739205525767	1ffbd4a4d356d6ffc6de2cb46495f08b	0	0.971	Disappointing Indy 500 Viewership Prompts Organizers To Hold Race Again This Weekend	satirical	theonion.com
19538	504504090138	1de9b3ce9f82c070b7bb182404b8d0ea	1	1	Diner's Daily Special Just One Of Their Sandwiches Without The Bread	satirical	theonion.com
19538	guest_767ce3d131e3f03e6ca58930dcd00d6d	f5ee425b6cc39eddccefeb760a891451	0	1	Diner's Daily Special Just One Of Their Sandwiches Without The Bread	satirical	theonion.com
19541	10152652213331974	46a8c277461826cf7af94d766fdd9fa6	0	0.275	Tiger Woods Back Again After Being Back From Being Back	satirical	theonion.com
19541	504504090138	e33eb7017f685a784800c44d6d0da814	0	1	Tiger Woods Back Again After Being Back From Being Back	satirical	theonion.com
19557	guest_9a8824d1591f162bcc9d28b9a61a86fe	0f4c7b18495d5bffd86f4fc496838f53	0	1	Americans Pool Together $945.23 To Counteract Corporate Money's Influence In Politics	satirical	theonion.com
19557	10203557386389182	0436de4acebb317306c58e3eeb834330	0	1	Americans Pool Together $945.23 To Counteract Corporate Money's Influence In Politics	satirical	theonion.com
19582	10152652213331974	46179f75440f1431f31cad3dbea55075	0	0.898	Hero Woman Changes In Front Of Open Window	satirical	theonion.com
19582	504504090138	be44d4ae6eb711c8f552b4d1370f2a80	1	0.179	Hero Woman Changes In Front Of Open Window	satirical	theonion.com
19608	guest_b909918b9bd51050c869fe2646e85368	9ca6f9165f4c8db5004c29bbbfac79d4	1	0.982	Olympic Kayaker Hoping To Get Endorsement Deal With Good Paddle Manufacturer	satirical	theonion.com
19608	guest_364f3bfed420033ea796f527f1606d82	1a0e74c96b55b09e01c1137abd76204f	1	0.807	Olympic Kayaker Hoping To Get Endorsement Deal With Good Paddle Manufacturer	satirical	theonion.com
19614	guest_0360f3c6c274052f62ca8603d19a2ebd	6185130b7935ef886e48ec60761cc59f	1	0.809	Great, Now It's Turned Into A Whole Big Thing	satirical	theonion.com
19614	545739205525767	a42ef36a16b69405356db7c291c2a82e	1	0.909	Great, Now It's Turned Into A Whole Big Thing	satirical	theonion.com
19633	guest_17fa5fc2369d3fa0b44841aaaeb3a943	db182ca25ca386cd9a1c1726d4d02e85	0	0.237	Grandpa Used As Yard Sale Greeter	satirical	theonion.com
19633	guest_7c54a28a16eacc522b8c3ef5e1a2dcce	7accce01107b26717d7eb08ff7e2e94c	1	1	Grandpa Used As Yard Sale Greeter	satirical	theonion.com
19652	545739205525767	c58f61ceec370732e690bfb9fd5ab98a	1	0.953	Area Man Thinks His Insurance Company Is Awesome	satirical	theonion.com
19652	guest_39c0ef6a1b6efc74b1e7db17eceed394	a93a8ed4f4db784fada52826e2c6d44e	0	0.993	Area Man Thinks His Insurance Company Is Awesome	satirical	theonion.com
19652	guest_a60381a692c96eb1885b20c1d590198d	894506b0505b66df87523e9ef2075f4a	1	0.687	Area Man Thinks His Insurance Company Is Awesome	satirical	theonion.com
19664	guest_a797842aa7092ea3a2d633f541193d61	d7a71037e129d1d71b26b87d95e57ecc	0	0.76	Movie Industry Admits 'The Avengers' Really Only Made About $8 Million Nationwide, Tops	satirical	theonion.com
19664	10152680929984314	49fa53352780a2e3917d9b7340dadcb8	1	1	Movie Industry Admits 'The Avengers' Really Only Made About $8 Million Nationwide, Tops	satirical	theonion.com
19671	545739205525767	8beff6e837726fd08c6a1f755827a1fa	0	0.997	Smirking Skip Bayless Knows Full Well He's Wrong	satirical	theonion.com
19671	guest_28efa45099a9f8a9812bb02333960e74	34b7c974f1386c436e6b868f895ddcc2	0	0.909	Smirking Skip Bayless Knows Full Well He's Wrong	satirical	theonion.com
19703	10152707932883203	ec9cb370506995a67811488fd85ad6ac	1	0.79	World's Greatest Athlete Forced Back Into Diamond Mine At Gunpoint	satirical	theonion.com
19703	504504090138	fae819420304300deea00cdd2fd10173	0	1	World's Greatest Athlete Forced Back Into Diamond Mine At Gunpoint	satirical	theonion.com
19704	545739205525767	06bd144583e18886e661dfa4d36b2cd9	1	0.92	U.S. Anti-Doping Agency Claims Hope Solo's Urine Is Delicious	satirical	theonion.com
19704	guest_0360f3c6c274052f62ca8603d19a2ebd	eedd35252ae3a44ba144da2a967a7dc0	1	1	U.S. Anti-Doping Agency Claims Hope Solo's Urine Is Delicious	satirical	theonion.com
19726	10152344750022333	40924f8e6da13251f0b527855ee28842	0	0.13	Fred Willard A Huge Hit At Counseling Session	satirical	theonion.com
19726	guest_9a8824d1591f162bcc9d28b9a61a86fe	31580ea0896133b924fc36572a7b79dd	1	0.242	Fred Willard A Huge Hit At Counseling Session	satirical	theonion.com
19766	guest_7ea32f2b50190c6b9b7af6d041ceed2a	179f5484b4bd6ff738f2f7c381dd218e	1	0	Area Man Still Searching For Hookup Subculture On LinkedIn	satirical	theonion.com
19766	guest_7c87d371ba285364d201b908148c476e	7a7633e91580afb07d235ed6e2d547d4	0	0.76	Area Man Still Searching For Hookup Subculture On LinkedIn	satirical	theonion.com
19771	504504090138	ad99c8e79af77c61de57a5fe5dbc6aff	1	0.227	Long-Time Recreational Eater Turns Pro	satirical	theonion.com
19771	10152579041713756	db0dc23ecc5840cefcef95c83f5c876b	0	0.982	Long-Time Recreational Eater Turns Pro	satirical	theonion.com
19771	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	6e0f0c270b065389d8fa435777a82d9a	0	1	Long-Time Recreational Eater Turns Pro	satirical	theonion.com
19775	guest_9240badab6bd26ce113a5d2040675698	9050b836f3b83b1c3a16493809e175c9	0	0.767	International Olympians To Watch In 2012	satirical	theonion.com
19775	guest_8d43394d05cc150d6b2baca401a9bc9e	b4ce99707c229197627e697cda189ca7	1	0.026	International Olympians To Watch In 2012	satirical	theonion.com
19788	guest_39c0ef6a1b6efc74b1e7db17eceed394	38d1dbb956359b439e46ea3929a089a5	1	1	'Just Illegalize Us Already,' Nation's Assault Weapons Beg	satirical	theonion.com
19788	guest_364f3bfed420033ea796f527f1606d82	3851246d1caa185342e12c0dc4e5bd52	1	1	'Just Illegalize Us Already,' Nation's Assault Weapons Beg	satirical	theonion.com
19804	504504090138	37f522dd307c97d7f731a84ed832c5c9	0	1	Parent Company Hasn't Talked To Sister Corporation In Years	satirical	theonion.com
19804	10202764375846208	8a867634392056b4cc69d1632e9a5884	0	1	Parent Company Hasn't Talked To Sister Corporation In Years	satirical	theonion.com
19821	10203557386389182	2db81509ab7dd1c427a7aebc377f684c	0	1	Last Woman Who Might Be Impressed By Area Man's Vinyl Collection Killed In Car Accident In Japan	satirical	theonion.com
19821	guest_9a8824d1591f162bcc9d28b9a61a86fe	a5c4b99f38cccd23a95d9bfdbc46b308	1	1	Last Woman Who Might Be Impressed By Area Man's Vinyl Collection Killed In Car Accident In Japan	satirical	theonion.com
19838	guest_364f3bfed420033ea796f527f1606d82	bbb99b13e0c69d3c2afc3c02246487f2	0	1	Coworker With Two Computer Screens Not Fucking Around	satirical	theonion.com
19838	guest_9a8824d1591f162bcc9d28b9a61a86fe	d6f2040de4e3dc774765f03b8048e7c4	0	1	Coworker With Two Computer Screens Not Fucking Around	satirical	theonion.com
19851	guest_0dedb72a23fbfb86c55d3edb9d0a133b	d18c031285da392972c93891fdffc715	0	1	U.S. Department Of Corruption Denies Right-Doing	satirical	theonion.com
19851	504504090138	80a89684718b5391df03980a945316c5	0	1	U.S. Department Of Corruption Denies Right-Doing	satirical	theonion.com
19885	guest_ba19008885239c62d57310a04258c97d	8855d548dbcd2f92975928eb8a2003b1	0	0	Teacher Just Hopes They Never Google Him	satirical	theonion.com
19885	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	2a2c6b9fef03b039064040e680592685	0	0.954	Teacher Just Hopes They Never Google Him	satirical	theonion.com
19894	545739205525767	074dfa457939c36e43abc7d79eae838c	0	0.997	Nation's Grandparents Voice Concern Over Reading-Light Levels	satirical	theonion.com
19894	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	0bf8471170d44ce16334445ec4d01540	0	0.923	Nation's Grandparents Voice Concern Over Reading-Light Levels	satirical	theonion.com
19909	guest_875dfd716ad1a8468fa9c912fb8c5b72	0f12e80a9d0821858ce6ff519199fec6	0	0.827	Packers Sign Cedric Benson To Run Into Offensive Linemen 	satirical	theonion.com
19909	guest_117c8b91facc6be31d3a6395bccea021	c72d56568d310f5491f7c612f9d3ff3a	0	0.791	Packers Sign Cedric Benson To Run Into Offensive Linemen 	satirical	theonion.com
19919	guest_0360f3c6c274052f62ca8603d19a2ebd	7878ff358ec4605bf0350187f2012ae3	0	1	Jovial Man Must Not Be Aware He Works At Airport Burrito Restaurant	satirical	theonion.com
19919	930904300269924	825879c1b829a6b9ad9334475e6559a7	0	1	Jovial Man Must Not Be Aware He Works At Airport Burrito Restaurant	satirical	theonion.com
19919	545739205525767	e80d9f06600ff6d9f43975ab33fa017d	0	0.971	Jovial Man Must Not Be Aware He Works At Airport Burrito Restaurant	satirical	theonion.com
19919	10203557386389182	a76ff1d6dba977414571699afa9c6902	1	1	Jovial Man Must Not Be Aware He Works At Airport Burrito Restaurant	satirical	theonion.com
19947	guest_df12361667bfdd958c4dc90f7d014cf9	057d10798aaadab1a1300e25547e5749	1	0	At Least Area Man Got To See Cool Cascading Geysers Of Blood Before He Died	satirical	theonion.com
19947	guest_7ea32f2b50190c6b9b7af6d041ceed2a	d1529b766e2e4efbaa5db6d9c68117bb	0	0.194	At Least Area Man Got To See Cool Cascading Geysers Of Blood Before He Died	satirical	theonion.com
19972	2531367477597	75d6e4251c3a293f1eac0825a72cb610	1	1	Prince Charles Thinks Boys Are Finally Old Enough To Hear What Happened To Their Mother	satirical	theonion.com
19972	504504090138	14722f6a902acf0a79e88368783e3dd1	1	1	Prince Charles Thinks Boys Are Finally Old Enough To Hear What Happened To Their Mother	satirical	theonion.com
19981	guest_7ea32f2b50190c6b9b7af6d041ceed2a	8adc5763a067bcb6f21279cef47b1160	1	1	Cowboys Give Dez Bryant List Of Rules He Can Break	satirical	theonion.com
19981	guest_fb051efda71716aa78db504dc851151d	96bc0d476b8b643db5b3dc4413e88ed5	0	1	Cowboys Give Dez Bryant List Of Rules He Can Break	satirical	theonion.com
19984	10152344750022333	12e3ede18b02194d0f5781078b9c8683	1	0.096	Retired Kurt Warner Dropping By Cardinals Training Camp Periodically To Make Sure Team Still Using Clean Language	satirical	theonion.com
19984	guest_40b9c384dda4cfca788226adef0e710c	143cd1c1b69dd2f4fc594bf9169630b5	1	1	Retired Kurt Warner Dropping By Cardinals Training Camp Periodically To Make Sure Team Still Using Clean Language	satirical	theonion.com
19989	545739205525767	76465f5fd7d56aed0ff4befbddc7b534	1	1	Legendary Paparazzo Gets Star On Roof Across From Hollywood Walk Of Fame	satirical	theonion.com
19989	guest_4d39f3480ee0941ac5865b610d4e70e6	10af81faee2aa0c16b38bd5f364472b8	1	0.103	Legendary Paparazzo Gets Star On Roof Across From Hollywood Walk Of Fame	satirical	theonion.com
20030	930904300269924	82d3872aa62764294f6d06a4e00f81ee	0	0.021	Tennis Player Withdrawing From Match Draws Largest Ovation Of Entire US Open	satirical	theonion.com
20030	545739205525767	009a17fb04a80fbce7ab74cb4850f3b8	0	0.902	Tennis Player Withdrawing From Match Draws Largest Ovation Of Entire US Open	satirical	theonion.com
20033	504504090138	6a2060a67d157fa979ccaeb240565fb9	1	1	Urban Meyer Just Going To Ignore Sharp Pains Shooting Through Chest During Central Florida Game	satirical	theonion.com
20033	10152579041713756	5de5b453bad8321492f24e0f4e89029b	0	1	Urban Meyer Just Going To Ignore Sharp Pains Shooting Through Chest During Central Florida Game	satirical	theonion.com
20042	10202319345774040	5b76d98fb0c151d0cbe83c3e3915815f	1	1	Fearless Man Bravely Ventures Out Into U.S. Economy	satirical	theonion.com
20042	10152442749489902	ad6a4fb6a34b59fa031fd67f7f70a11e	1	1	Fearless Man Bravely Ventures Out Into U.S. Economy	satirical	theonion.com
20045	guest_6fc5ac681e4f24ffcb1e2fa0de915d19	d133f9db2699422c361fd4bae7a70d05	1	0.983	Skipping Out On Friend's Birthday Party At Last Minute Closest Woman Will Ever Come To Feeling Rush Of Heroin	satirical	theonion.com
20045	930904300269924	1d37593c38050556bb38cb94f7d8e097	0	1	Skipping Out On Friend's Birthday Party At Last Minute Closest Woman Will Ever Come To Feeling Rush Of Heroin	satirical	theonion.com
20047	504504090138	f7b5a49d1f0a642fc61160175dc3ad5c	0	1	Posthumously Recorded Bob Dylan Album Receives Rave Reviews	satirical	theonion.com
20047	10152579041713756	a2697c526b0eacea32cf6ffc62964879	1	0.927	Posthumously Recorded Bob Dylan Album Receives Rave Reviews	satirical	theonion.com
20049	guest_fb051efda71716aa78db504dc851151d	705417c4f72c7fa41e7264a14c54c10e	0	1	'What About That Whole Birth Certificate Thing?' Romney Suggests To Staff	satirical	theonion.com
20049	guest_7ea32f2b50190c6b9b7af6d041ceed2a	f833e24d16e4029cad502c5cef498cd2	0	0.045	'What About That Whole Birth Certificate Thing?' Romney Suggests To Staff	satirical	theonion.com
20055	545739205525767	9d04d6a33e2e5e4dcac1e23a8f72b192	0	0.993	Area Mom Was Waiting In The Car For 20 Minutes	satirical	theonion.com
20055	guest_0360f3c6c274052f62ca8603d19a2ebd	4aae10528c325b7d6b7f219208335ea7	1	0.918	Area Mom Was Waiting In The Car For 20 Minutes	satirical	theonion.com
20077	guest_0360f3c6c274052f62ca8603d19a2ebd	8e016cd655854a03a9c120584cd1120b	0	0.383	Kevin Kolb Game-Winning Performance Stuns Patriots, Cardinals	satirical	theonion.com
20077	545739205525767	201cf5773ab5256fb5bfbe4c0e5ff35e	1	0	Kevin Kolb Game-Winning Performance Stuns Patriots, Cardinals	satirical	theonion.com
20081	504504090138	dae107dec756ee8211c0bc2446e4ddba	0	1	Everyone At Airport Delighted By Chubby Family Rapidly Waddling Toward Gate	satirical	theonion.com
20081	10152308517891404	be2524bbd09dc179f027e9f4f51e18df	1	0	Everyone At Airport Delighted By Chubby Family Rapidly Waddling Toward Gate	satirical	theonion.com
20090	504504090138	4bccec0d08ae641015408021091ca30f	0	1	Neil Armstrong's Wife Glad To Finally Get Rid Of All The Space Hobby Crap	satirical	theonion.com
20090	545739205525767	8428ea27ee2ad0473203d6229b56ad75	0	1	Neil Armstrong's Wife Glad To Finally Get Rid Of All The Space Hobby Crap	satirical	theonion.com
20104	10152579041713756	750092db1d4cfa6a214c453c1dbaed6e	1	1	NFL Fans Excited To Finally Bitch About Regular Referees	satirical	theonion.com
20104	10152588290628559	4137f2364d06f091a756f539c6a26482	0	1	NFL Fans Excited To Finally Bitch About Regular Referees	satirical	theonion.com
20112	guest_d6059808282cf6f8675b8c4a4129e716	29800be33e2062b38962fcfe1b9e1b65	0	0	Mitt Romney Adopts New ‘Ronnie Ferocious’ Persona For Debates	satirical	theonion.com
20112	guest_1a73599b3db942e7182358fdd157e037	20f5cb730d9269d9649d77d1e8af1c61	1	0.418	Mitt Romney Adopts New ‘Ronnie Ferocious’ Persona For Debates	satirical	theonion.com
20114	545739205525767	b33d7019296a717afa91c313406efb7b	0	0.982	Area Man Going To Sit Quietly In Darkened Bedroom Until Roommate’s Party Ends	satirical	theonion.com
20114	504504090138	7bc516aa779eb6a4526fa84820255303	0	1	Area Man Going To Sit Quietly In Darkened Bedroom Until Roommate’s Party Ends	satirical	theonion.com
20131	guest_117c8b91facc6be31d3a6395bccea021	b1df834e0ad4913788bc886d77f42f27	0	1	Jim Lehrer Forced To Report On His Own Botched Debate Moderator Performance On Tonight's 'NewsHour'	satirical	theonion.com
20131	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	1a1ce5e9208f6362a1303400c3008e24	1	0.888	Jim Lehrer Forced To Report On His Own Botched Debate Moderator Performance On Tonight's 'NewsHour'	satirical	theonion.com
20145	guest_0360f3c6c274052f62ca8603d19a2ebd	b7ab04fc4c4c20950587fdaf6b01abd7	1	0.276	This One Area Of Town Features Cute, Funky Shops, Reports Aunt	satirical	theonion.com
20145	545739205525767	69d9b1df7b847ffd1a810dbc03a24094	1	0.884	This One Area Of Town Features Cute, Funky Shops, Reports Aunt	satirical	theonion.com
20187	545739205525767	209b3ecea0e5095ba1dda5f6efbe22f2	1	0.978	Disheveled Martha Raddatz Scampers To Moderator's Desk In Long Whitesnake T-Shirt	satirical	theonion.com
20187	guest_33e978eeae49d21e73c798396f3885b2	241f4e8122fb4436add00cd4ae2ea1ec	1	0.873	Disheveled Martha Raddatz Scampers To Moderator's Desk In Long Whitesnake T-Shirt	satirical	theonion.com
20196	guest_7ea32f2b50190c6b9b7af6d041ceed2a	3b54e646bb4274247457b3b24e27fe44	1	0.092	First Question From Debate Audience Somehow Comes From Paul Ryan	satirical	theonion.com
20196	guest_fb051efda71716aa78db504dc851151d	1465a9a58245aa2cdd2f98d09a0f3957	1	1	First Question From Debate Audience Somehow Comes From Paul Ryan	satirical	theonion.com
20202	guest_5395f5dcf1a7d64449e1359974269bca	28799af7fc097aa9d3a915a9e1d68b40	0	0.492	Polls Reveal, Essentially, Nothing	satirical	theonion.com
20202	guest_8987c1b135f7eb10ff16d49cf063e40a	b0febe86dbcf7fc22678853137ddfa74	0	1	Polls Reveal, Essentially, Nothing	satirical	theonion.com
20208	504504090138	c9fafddbb24ecd7787467932426f963d	0	1	Romney To Town Hall Audience: 'I Own Horses And Care For Them, And You Are All Like Horses'	satirical	theonion.com
20208	guest_b9a804b611e1939f42ac98f5c1059caa	13f74007535950f992436882ae572899	1	1	Romney To Town Hall Audience: 'I Own Horses And Care For Them, And You Are All Like Horses'	satirical	theonion.com
20210	504504090138	95986e0c70682382ba44ab88f08f74e2	1	1	Spielberg Panics, Adds Comical Groin Injuries To 'Lincoln'	satirical	theonion.com
20210	545739205525767	c126d2225f0678b7df853bc59ce30894	1	0.982	Spielberg Panics, Adds Comical Groin Injuries To 'Lincoln'	satirical	theonion.com
20219	guest_46ef7f96698e2821c613a1f41364d725	26eb183620f5f9b94281c42e6b86b5d0	1	0.597	'I Feel Your Pain,' Romney Tells Campaign Rally Attendees Who Make $20 Million A Year	satirical	theonion.com
20219	guest_df12361667bfdd958c4dc90f7d014cf9	3794083d4bec435d7e6954c30a66aa5a	0	0	'I Feel Your Pain,' Romney Tells Campaign Rally Attendees Who Make $20 Million A Year	satirical	theonion.com
20219	guest_7ea32f2b50190c6b9b7af6d041ceed2a	ddc6eecae6e2981a3c86232fffcdca89	1	0	'I Feel Your Pain,' Romney Tells Campaign Rally Attendees Who Make $20 Million A Year	satirical	theonion.com
20234	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	5130679526833fe2230d62cc32f23376	0	1	Area Man Spends Absurd Amount Of Time Trying To Pick Up Penny	satirical	theonion.com
20234	guest_320fa5e25676cac86e1cde5a613471cd	d77dcd0f701caafa8ba1186ba869ae9c	0	0.91	Area Man Spends Absurd Amount Of Time Trying To Pick Up Penny	satirical	theonion.com
20255	guest_ed6a4f91082c6b41943bf0f25ecc85c7	5f6b3eac9327e28386bd7724dfa4414f	1	1	Trump Announces He's A Very Sad Man	satirical	theonion.com
20255	545739205525767	efe3a213e4f88ce51b0b8a0d6efa2b02	0	0.982	Trump Announces He's A Very Sad Man	satirical	theonion.com
20260	guest_8987c1b135f7eb10ff16d49cf063e40a	1949e0ab095e6ed2a4998c3a3ca71692	0	1	Endangered Wildlife To Be Given New Identities In Species Protection Program	satirical	theonion.com
20260	guest_d474859942c1941e9b3edce240638d16	f01659f4a1be766fb1aefa5604abbf05	1	0	Endangered Wildlife To Be Given New Identities In Species Protection Program	satirical	theonion.com
20260	guest_8fb9040016e5c81edff25f88e660fba0	90ebad2d48a0fa423767d61a265bc9a1	0	0.79	Endangered Wildlife To Be Given New Identities In Species Protection Program	satirical	theonion.com
20268	545739205525767	2fb8f262858041334146029ffda5291f	1	1	Commercial Jingle Sounds Just Enough Like 'Ring Of Fire' To Successfully Sell Hot Sauce	satirical	theonion.com
20268	guest_578b90a2967e28b01e041d1a420e8a6e	71e94a38b9c9204c48d8ede5b8005ae5	0	0.027	Commercial Jingle Sounds Just Enough Like 'Ring Of Fire' To Successfully Sell Hot Sauce	satirical	theonion.com
20279	guest_fb051efda71716aa78db504dc851151d	7f503fbbb10401f4366edb977f8a487a	1	1	Nation Suddenly Remembers Simple Comforts Of Having Out-Of-Touch White Man Run Country	satirical	theonion.com
20279	guest_7ea32f2b50190c6b9b7af6d041ceed2a	961df026863eb1d72dc509b5c79f359c	0	0	Nation Suddenly Remembers Simple Comforts Of Having Out-Of-Touch White Man Run Country	satirical	theonion.com
20307	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	67ac977e5697dd9568159a5c4c04b26e	1	1	Baseball Hall Of Fame Getting Depraved Urge To Induct Jose Canseco	satirical	theonion.com
20307	guest_117c8b91facc6be31d3a6395bccea021	8129e6a816ffd71c65586e33b95d7dee	1	0.999	Baseball Hall Of Fame Getting Depraved Urge To Induct Jose Canseco	satirical	theonion.com
20309	545739205525767	c157ed53ae944b948a66bdb166705f52	1	1	Storm Surge Forces Entire Population Of New York City Into Upper Floors Of Empire State Building	satirical	theonion.com
20309	guest_0a8971f4386325c12387eccef9876a4e	a8c8abd89412eb241fa410da20fe29cc	1	1	Storm Surge Forces Entire Population Of New York City Into Upper Floors Of Empire State Building	satirical	theonion.com
20331	545739205525767	1bc07b745c27f50dbe18803108f470d2	1	0.96	Serious Mitt Romney Demanding To Be Addressed As 'Mitthew' Now	satirical	theonion.com
20331	guest_79111383e44c9196ffd7def6ee05fb85	5bfd4e56c21e35e8875bffbb4c519578	1	0.964	Serious Mitt Romney Demanding To Be Addressed As 'Mitthew' Now	satirical	theonion.com
20338	545739205525767	9768158a2e79858964f3f0fe06d41c29	1	0.982	Only Name Area Man Recognizes On Ballot 'Jill Stein'	satirical	theonion.com
20338	guest_0360f3c6c274052f62ca8603d19a2ebd	bccbe39372913d110ae809ae112a29c4	1	0.859	Only Name Area Man Recognizes On Ballot 'Jill Stein'	satirical	theonion.com
20343	10101559396918049	64232886a4ad92b04a08ceab24a07728	1	0	Sex Scandal Sinks Klemke Reelection Bid	satirical	theonion.com
20343	930904300269924	b27fae859a1470ef8826caa5dfe6c149	0	0	Sex Scandal Sinks Klemke Reelection Bid	satirical	theonion.com
20344	guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	c6b9d96948d6caef344bf652063ef483	1	0.045	Obama, Romney Remain About Equally Powerful	satirical	theonion.com
20344	10152588290628559	3a5b02b0362a3de71591f2a2d1e720cb	0	0.625	Obama, Romney Remain About Equally Powerful	satirical	theonion.com
20351	guest_c7df70a515f75c31394d3b94dc387ddb	6c76fc8c03b30db074a1c76694426922	1	0.852	Gallant Amazon User Heroically Defends 'Fringe' Season 2 Box Set From Negative Reviewers	satirical	theonion.com
20351	545739205525767	87c512bbf6b4ba5134dc13fb007e42bd	1	0.989	Gallant Amazon User Heroically Defends 'Fringe' Season 2 Box Set From Negative Reviewers	satirical	theonion.com
20366	10202764375846208	8379c7e6b5756979210402f0e5df163a	1	0	Rowdy San Francisco Giants Fans Ransack Local Williams-Sonoma	satirical	theonion.com
20366	504504090138	e7f5082033225044d9743e7d5e51956c	0	0	Rowdy San Francisco Giants Fans Ransack Local Williams-Sonoma	satirical	theonion.com
20378	guest_bf8c80645dca0cd47c4090a0ec42614b	be4829ceeb4acda85bc2c6b38170db66	0	0.306	Ben Affleck Defends Decision To Set 'Argo' In Boston	satirical	theonion.com
20378	guest_831afad6d097832bc1bf27792be89a3b	04cbdf6b06ae7c988a217f3adca7a074	1	0	Ben Affleck Defends Decision To Set 'Argo' In Boston	satirical	theonion.com
20391	10152588290628559	579be682c60c1ca88a6b6093d9d85d19	0	1	Lifelong Boise Resident Realizes He's Never Been To Morrison Knudsen Nature Center	satirical	theonion.com
20391	guest_f94cac02bb49b1a9a5ed4accd6c058c0	6c9341634de36fdbec8e5d596f57e0e0	0	0.322	Lifelong Boise Resident Realizes He's Never Been To Morrison Knudsen Nature Center	satirical	theonion.com
20396	545739205525767	7ecb2efedd0afbe70542aa12d3bc42cf	1	0.949	Kentucky Legislature Bans Gay Pet Weddings	satirical	theonion.com
20396	guest_0360f3c6c274052f62ca8603d19a2ebd	9123b1eb14e9b54b8bb5720bbb8e94be	1	0.631	Kentucky Legislature Bans Gay Pet Weddings	satirical	theonion.com
20404	guest_0360f3c6c274052f62ca8603d19a2ebd	aeb6845a054aa5c1f410b2f57f7f0b7e	0	1	Man Browsing Internet During Phone Conversation Advises Friend To Definitely Do That	satirical	theonion.com
20404	guest_7ea32f2b50190c6b9b7af6d041ceed2a	0ce3510676cdc957e70603b51ba59cf8	0	1	Man Browsing Internet During Phone Conversation Advises Friend To Definitely Do That	satirical	theonion.com
20421	guest_269dd060f365693e6de394dca778ab8f	e9239304fbdfe31c4157617636b3e7a2	0	1	Environmental Ad Campaign Encourages Turning Shower Off After Showering	satirical	theonion.com
20421	10152680929984314	1f9f9af772ebde7b9882be3a7411228a	0	0	Environmental Ad Campaign Encourages Turning Shower Off After Showering	satirical	theonion.com
20434	guest_bf8c80645dca0cd47c4090a0ec42614b	cb565858ff8d7cd6182e9216a86ae166	1	1	Area Mom Adds Little Peck On Cheek To Goodbye Routine	satirical	theonion.com
20434	guest_42bd7e1bb2d6fff2cec15e1dc22a53f7	40570f3da3babe8aebbbdb510a930cfb	1	1	Area Mom Adds Little Peck On Cheek To Goodbye Routine	satirical	theonion.com
20448	guest_3fb72ce44cc9ebbe2a2deaceeb7749f6	3647e3ee75b5fda903627cd48a1882c7	0	1	BREAKING: Cousin Mark Coming After All	satirical	theonion.com
20448	guest_117c8b91facc6be31d3a6395bccea021	3c33208c4b12f56f5a831621db0fad61	0	0.995	BREAKING: Cousin Mark Coming After All	satirical	theonion.com
20461	545739205525767	d12b13037d29915d3627a7a22725bc8e	0	0.984	UPS Reports Troubling Drop In Residents Answering Doors In Lingerie	satirical	theonion.com
20461	guest_aee9ee0a956858355924b26a47bd84da	060dcd152642a3e8d090317e4de6de87	1	0.496	UPS Reports Troubling Drop In Residents Answering Doors In Lingerie	satirical	theonion.com
